#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.bfd" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.bfd" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.bfd" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.bfd" spec="snap.Data">
#                    <taxonset id="ant" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="CarpaChavin_B72793.Huanuco.CarpaChavin" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="CarpaChavin_B72795.Huanuco.CarpaChavin" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Carpish_B72761.Huanuco.Acomayo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Carpish_B72772.Huanuco.Mitotambo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Amotape_B67243.Tumbes.Amotape" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Amotape_B67257.Tumbes.Amotape" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chavinillo_B72789.Huanuco.Chavinillo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chavinillo_B72792.Huanuco.Chavinillo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Quichas_B72777.Lima.Quichas" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Quichas_B72778.Lima.Quichas" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Canchaque_B72873.Piura.Canchaque" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Canchaque_B72878.Piura.Canchaque" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Huamatanga_B72889.Lima.Huamatanga" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Huamatanga_B72892.Lima.Huamatanga" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Pacar_B72907.Ancash.Pacar" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Pacar_B72909.Ancash.Pacar" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="LaQuinua_B72753.Pasco.LaQuinua" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="LaQuinua_B72756.Pasco.LaQuinua" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chinchan_B72900.Ancash.Chinchan" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chinchan_NK_173896" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cur" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="curtata_cra.cur.B6032" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="curtata_cra.cur.B8175" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.bfd" id="treeLikelihood.bfd" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.bfd">
#            <siteModel id="MutationSiteModel.bfd" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-1990.0987844597705	-1835.8214502097135	-154.27733425005707	0.056986996107448604	0.08482810861255706	0.07706276308759341	0.002244170742895961
1000	-1985.8763275757515	-1836.7784214165895	-149.09790615916194	0.0944658069461894	0.12883655801271665	0.11117745152551045	0.0014610802808537196
2000	-1986.6571278306476	-1835.4944183851817	-151.16270944546588	0.08984999419897054	0.13118342256134732	0.16151798347316235	0.0027584291531471032
3000	-1985.9275826412747	-1835.479809399918	-150.44777324135686	0.10837747102668706	0.09374555135299663	0.1272771662502233	0.005516293141109833
4000	-1989.4321382301505	-1835.2066481988945	-154.22549003125584	0.06777164466015864	0.057018026128306705	0.08061931135151978	0.00271006463905426
5000	-1988.7493559737204	-1836.4717949990948	-152.2775609746256	0.09852608592270559	0.06386543386121434	0.08612315689879484	0.0017626049164563525
6000	-1987.504884695189	-1834.2110723888552	-153.29381230633385	0.12570044710560838	0.06221525740840329	0.1680641953568368	0.005551969399498387
7000	-1985.36096882425	-1834.5140385350592	-150.84693028919077	0.1165764210422701	0.082334174648984	0.14409007126819018	0.0038414329946997424
8000	-1990.5302342425948	-1838.7903655806092	-151.7398686619856	0.07913765804081135	0.09934797111628664	0.10168447664390319	0.0068997617412999345
9000	-1988.7143977108028	-1837.4790389808577	-151.23535872994512	0.08095366454076088	0.1263130090907185	0.0728198785565525	0.0024169958899134475
10000	-1986.9998320567192	-1835.6424615461208	-151.35737051059854	0.06779769508639513	0.1209281481766936	0.16538428647556275	0.0019806845370976055
11000	-1986.6264346502323	-1836.309864200968	-150.3165704492645	0.11486226203309209	0.16308461850246728	0.11729998350080977	0.003559386848835986
12000	-1985.2205989183474	-1835.8112847196517	-149.40931419869574	0.09626845497200276	0.08823296900871265	0.11795930772655644	0.001714795741598596
13000	-1990.687951831885	-1835.0206122091017	-155.66733962278315	0.11103406840304739	0.04486971846026331	0.09525001109385713	0.0026154839393961325
14000	-1990.6670094470605	-1837.5881475872009	-153.07886185985978	0.06996684592193954	0.12068552147840934	0.06496551102313204	0.002130907981679886
15000	-1987.080681421694	-1834.2028294253798	-152.87785199631404	0.09316832737772637	0.06651316014369353	0.15822745494890625	0.0030846670402983854
16000	-1990.0874228298417	-1837.5530828790988	-152.53433995074272	0.049348673021772274	0.0942934785212329	0.08869987057756439	4.356037913008464E-4
17000	-1987.4671256825447	-1836.498374598447	-150.9687510840977	0.08819007597956	0.0823769504684569	0.1110593434883098	0.0011289585474770325
18000	-1987.3786479733778	-1836.374959152658	-151.00368882071982	0.0990142957042462	0.07064172652232838	0.10156044541001381	0.0014106772227095148
19000	-1986.5701768714587	-1836.243356700699	-150.32682017075965	0.11742744914260096	0.1275451526504267	0.1522865176955055	0.0017893707126538819
20000	-1986.0929700093864	-1837.4170397277035	-148.67593028168298	0.12451708694388978	0.10441444095766499	0.13292679697258225	0.0010546812572787508
21000	-1986.8234813168976	-1834.4098152376505	-152.41366607924724	0.09460794182287394	0.059509117691547285	0.11796643068822346	0.00381662488483655
22000	-1986.07654353824	-1836.988537566298	-149.08800597194207	0.11767161713079347	0.11906172017274703	0.10633361534317505	0.0020047655792870592
23000	-1989.4790451411084	-1835.5866761931895	-153.8923689479189	0.10069860562744755	0.060878542012267604	0.16475088702498383	0.0011960480911765007
24000	-1987.7097788486167	-1836.0344055434193	-151.67537330519744	0.069479228958309	0.09605146759691821	0.15062580840230097	0.003376145890949783
25000	-1986.5038172716286	-1834.9131467449922	-151.59067052663636	0.1357851704588302	0.11098428040483972	0.1899756855130909	0.0037889981273855036
26000	-1987.1506477915782	-1834.00202348052	-153.14862431105826	0.07529422174640002	0.053173878926630724	0.13170637549399328	0.0020872190753832517
27000	-1985.9506621719406	-1835.3110032728985	-150.63965889904208	0.08739645246819934	0.07132342804560117	0.10681988077393414	0.0018656593138119168
28000	-1988.0482731550646	-1835.7070702594929	-152.34120289557185	0.12767798653107704	0.14594552777561023	0.2069719763118969	0.003016722991450953
29000	-1986.786762530915	-1835.1446805889962	-151.64208194191895	0.08061553018440262	0.07479394783775271	0.13775783867948532	0.0038613252583916363
30000	-1985.9744119738864	-1835.0794409820091	-150.89497099187727	0.07355955128341185	0.08994875379364561	0.13577802946350598	0.002748972003851284
31000	-1988.1672649162178	-1834.1939811166899	-153.97328379952796	0.17780517620221187	0.07062299152501798	0.1634456784711896	0.007259504388560905
32000	-1986.6399676110684	-1835.5324025693421	-151.10756504172633	0.06727203028571918	0.09130522075466922	0.1284939713034154	0.0012781861617407312
33000	-1986.8003354652965	-1834.5677926582841	-152.23254280701244	0.10328173843675971	0.059207443260359226	0.1142196649845305	0.004242657504445141
34000	-1985.9405357499604	-1835.3427150451432	-150.59782070481714	0.08377262526156577	0.10325329744784394	0.11736220529367677	0.0030968791129816833
35000	-1988.4298918778259	-1834.9098626806467	-153.52002919717907	0.06425934027038074	0.06070271923594399	0.08777909489199344	0.002285746760393385
36000	-1986.7718340039025	-1835.1806177012766	-151.59121630262592	0.08475672774155486	0.06980926722077643	0.09533562010838474	0.002766784672609442
