#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.bfd" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.bfd" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.bfd" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.bfd" spec="snap.Data">
#                    <taxonset id="ant" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="CarpaChavin_B72793.Huanuco.CarpaChavin" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="CarpaChavin_B72795.Huanuco.CarpaChavin" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Carpish_B72761.Huanuco.Acomayo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Carpish_B72772.Huanuco.Mitotambo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="ElMolino_B72830.LaLibertad.ElMolino" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="ElMolino_B72834.LaLibertad.ElMolino" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Amotape_B67243.Tumbes.Amotape" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Amotape_B67257.Tumbes.Amotape" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Celendin_B72843.Cajamarca.Celendin" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Celendin_B72848.Cajamarca.Celendin" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Duraznopampa_B72852.Amazonas.Duraznopampa" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Duraznopampa_B72861.Amazonas.Duraznopampa" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chavinillo_B72789.Huanuco.Chavinillo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chavinillo_B72792.Huanuco.Chavinillo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Macate_B72807.Ancash.Macate" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Macate_B72814.Ancash.Macate" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Quichas_B72777.Lima.Quichas" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Quichas_B72778.Lima.Quichas" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Canchaque_B72873.Piura.Canchaque" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Canchaque_B72878.Piura.Canchaque" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="CorBlanca_NK_171703" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="CorBlanca_FMNH_391888" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Suyubamba_B72820.LaLibertad.Suyubamba" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Suyubamba_B72821.LaLibertad.Suyubamba" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Huamatanga_B72889.Lima.Huamatanga" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Huamatanga_B72892.Lima.Huamatanga" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Contumaza_B72841.Cajamarca.Contumaza" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Contumaza_NK_172033" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Llama_B72883.Cajamarca.Llama" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Llama_B72884.Cajamarca.Llama" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Pacar_B72907.Ancash.Pacar" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Pacar_B72909.Ancash.Pacar" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Porculla_B72863.Piura.Porculla" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Porculla_B72866.Piura.Porculla" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="LaQuinua_B72753.Pasco.LaQuinua" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="LaQuinua_B72756.Pasco.LaQuinua" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chinchan_B72900.Ancash.Chinchan" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chinchan_NK_173896" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cur" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="curtata_cra.cur.B6032" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="curtata_cra.cur.B8175" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.bfd" id="treeLikelihood.bfd" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.bfd">
#            <siteModel id="MutationSiteModel.bfd" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-3450.440783618261	-3297.2794500697673	-153.16133354849342	0.06187089176786862	0.07246015113655387	0.17490539984378817	0.0012158688140961444
1000	-3452.7301076538934	-3298.1599238251974	-154.57018382869597	0.08485695704545458	0.06873881826914922	0.21801048012791704	0.002816064912552969
2000	-3451.612647585376	-3297.8193711655117	-153.7932764198646	0.06558264975060153	0.10201413680497641	0.1733789150190915	0.0013705379589182697
3000	-3449.9155410239196	-3297.5156781730016	-152.39986285091805	0.08566609698352208	0.09596403723545127	0.2133131269415626	0.0010996746579139765
4000	-3450.8540702162763	-3297.7965345978187	-153.05753561845756	0.0873994483038116	0.06016727699901629	0.18334557727941544	0.001774882344929276
5000	-3453.9204181912996	-3299.8773542908657	-154.0430639004338	0.054347211524126866	0.14542820792697073	0.1121602216217764	9.933672780464886E-4
6000	-3457.369161360733	-3300.554057271139	-156.81510408959412	0.09256778481617256	0.045128863457716384	0.181714715660547	0.0042947706905154225
7000	-3450.372674224291	-3300.3255753109165	-150.0470989133745	0.10474312874644084	0.07758369397629271	0.15775290906118086	9.50103270548895E-4
8000	-3449.4615245921705	-3298.673256082272	-150.78826850989844	0.07153740139817377	0.10939630445128602	0.15707501163311816	9.548647364415409E-4
9000	-3450.0247170082603	-3298.2501562006455	-151.77456080761468	0.05802156624975173	0.10326369894380738	0.14816226733360646	0.0012426640290830865
10000	-3451.9064103804362	-3296.4364459275953	-155.46996445284077	0.05626229965475529	0.0745116771139103	0.21729687812000478	0.0011135341948333788
11000	-3450.5578995623696	-3297.138450251713	-153.4194493106565	0.05283268221066229	0.08855011039173487	0.17340190162181512	0.0010318345108658394
12000	-3450.189229367164	-3297.352434948363	-152.8367944188009	0.05568112600036517	0.11147252396509227	0.19097537158851	6.638727672825334E-4
13000	-3451.2436052362364	-3300.7756531505865	-150.46795208565	0.07479918859443432	0.08422269882047016	0.14819929101127693	4.985533613743829E-4
14000	-3452.4124324964973	-3300.5505861495426	-151.8618463469548	0.11857609472708178	0.08393028412015067	0.1760209231486786	0.004092835806192975
15000	-3452.045930221239	-3297.8521567955872	-154.19377342565184	0.05290435007048273	0.08483256393943535	0.18910193401877484	0.0016996690573213814
16000	-3455.7220228748415	-3306.093370501024	-149.6286523738177	0.15314739356398147	0.10733379685209112	0.0933543122574994	5.38104845724022E-5
17000	-3451.603149122729	-3297.2463794435116	-154.35676967921736	0.04543871255148377	0.1621251632435212	0.16305459216658558	8.499510669596592E-4
18000	-3449.9195988920524	-3298.8425549618532	-151.0770439301992	0.06825147389013418	0.10392945624071705	0.15497781825636328	0.001726789430469048
19000	-3452.561609530779	-3300.9175413582398	-151.6440681725395	0.06944675392247782	0.07776000974151147	0.11072006931716137	0.0013328860188475261
20000	-3452.3062508171242	-3300.7416260630957	-151.56462475402827	0.13776213467555884	0.06727859325001116	0.17143494322978686	0.0010479189334263042
21000	-3451.5951410685825	-3296.9964472799566	-154.59869378862595	0.03898519660246478	0.1260056494002728	0.15935821502282946	7.089678137628488E-4
22000	-3451.745348245291	-3299.0222334411887	-152.72311480410255	0.05249268892482432	0.10222403025375501	0.13935641598038434	0.0016427847143810131
23000	-3455.456898317289	-3299.778898944909	-155.67799937237982	0.09570754530780813	0.09053492478824923	0.252182987817491	0.004116382400789627
24000	-3452.6665835946255	-3300.448471460234	-152.2181121343914	0.04788674090739155	0.11602020083921868	0.11045449334135347	4.413023697166333E-4
25000	-3450.6238319977647	-3299.815506193013	-150.80832580475166	0.06671448825112565	0.12985414860596686	0.13971421224417876	0.0018676785177906242
26000	-3450.4244838125355	-3300.3541356951355	-150.07034811739993	0.08825063815207493	0.08150382482621718	0.1338305326568636	0.0014673478543644786
27000	-3449.3385218584467	-3299.5355118640305	-149.80300999441636	0.09332007172529075	0.13037981833616719	0.1603581822757056	0.001345909024299907
28000	-3450.5532880848937	-3299.759786401389	-150.79350168350427	0.0648039793719645	0.10241138074556358	0.12829091442285764	0.001513252779460995
29000	-3454.167494114438	-3296.991348202705	-157.17614591173302	0.08943772523909502	0.03647542437731287	0.1872965855423514	0.0014438527924859606
30000	-3451.5080791784667	-3297.7980373237942	-153.7100418546724	0.05497653049781336	0.1306224443911563	0.15785501390815276	0.0010374644562508707
31000	-3451.497047237676	-3296.4623555682915	-155.0346916693844	0.05591857530092298	0.09948778246841335	0.22829013206181734	9.289672426453993E-4
32000	-3450.5170964353315	-3301.5006723912948	-149.01642404403665	0.10095862389407	0.12423382696737556	0.14576050942400043	7.738290382431419E-4
33000	-3454.570799775122	-3300.3600131088806	-154.21078666624146	0.11699955014968738	0.11373034464484148	0.2023064295386317	0.004479499055637092
34000	-3450.2749183164365	-3299.6557163918956	-150.61920192454076	0.09010693655151511	0.0737247234103605	0.1556604195115778	9.070768752228422E-4
35000	-3455.531598422298	-3296.7161300912294	-158.8154683310686	0.029713006134435914	0.0589473022706511	0.13988933618384627	8.108400609300867E-4
36000	-3450.965027501631	-3301.121632336126	-149.84339516550497	0.11742148525858366	0.136128936455109	0.15512935316594054	0.002460929942268449
37000	-3451.9558814768916	-3297.9509700187905	-154.0049114581009	0.10159503982059803	0.08420610550179342	0.21917994484718967	0.0010180162326558712
38000	-3449.8308866185153	-3297.871859806143	-151.9590268123718	0.06503903206633066	0.10210608235885539	0.17896479829407594	0.0015821159907756926
39000	-3453.6860043387255	-3300.6193900002118	-153.06661433851397	0.04803849514298625	0.14585930779780804	0.1170357471676293	0.0018216441787999545
40000	-3453.766598278408	-3302.503381770796	-151.26321650761187	0.12569910844024634	0.11610571713102015	0.1454476949731235	0.003468701050651662
41000	-3451.090296471584	-3301.221383794159	-149.8689126774251	0.11746887029897495	0.11733145833541284	0.18927525937846934	4.1471541358053697E-4
42000	-3453.1110707151843	-3298.368119279613	-154.74295143557146	0.0434518579835683	0.06789105466561357	0.12550854860049365	0.0012741777300042927
43000	-3450.958734887484	-3299.479908941028	-151.47882594645603	0.07052486309176785	0.16148135609947628	0.152213772421868	7.140607943446834E-4
44000	-3450.9412153057847	-3300.883214726613	-150.05800057917156	0.11489988162370617	0.15871916826902716	0.15417387350873285	0.0016197743944575686
45000	-3452.6009332400436	-3296.7741430238975	-155.8267902161462	0.09492359115945223	0.052888589505788564	0.21919815823665953	0.001555529159070468
46000	-3449.390217193404	-3298.4418939147995	-150.94832327860465	0.09184248709140774	0.1343513827381469	0.1902439210800683	0.0011884272845760014
47000	-3450.4447490084976	-3300.9552871572077	-149.48946185128975	0.07616203139019885	0.10176771395788607	0.14263735319331805	5.422797400113701E-4
48000	-3451.9486356988737	-3298.8159009443675	-153.1327347545062	0.04144406289420934	0.10189544821875056	0.12473434829065881	4.479893973563719E-4
49000	-3451.2581460812717	-3297.4390193490362	-153.81912673223536	0.0948970932612572	0.05584570685440574	0.19552081363160065	0.001463221529539181
50000	-3451.8352916127174	-3298.5860772910273	-153.2492143216899	0.10078886949836736	0.05215542352017358	0.16683471231929742	0.0016292085915360914
