ID	PC1.crow	PC1.back	PC1.rump	PC1.tail	PC1.bell	PC1.brea	PC1.thro	PC1.wing	PC1.cheek
B72789.Huanuco.Chavinillo	2.37259400282252	-2.32927960185097	3.5057754590569	-0.990449762668116	-0.0899236659478651	0.610905809019752	0.0931710735140833	-0.0924675199583852	-2.05434187189377
B72792.Huanuco.Chavinillo	2.75339270696475	-1.59498281639206	-0.0274722936333877	-2.28785098073435	0.892940834497842	0.259461247307631	-1.80449872072411	7.78149034255215	0.02444088125857
B72793.Huanuco.CarpaChavin	0.65415951832678	-1.05846869775621	1.92698178696246	-1.69290425538444	1.26231014573794	1.37060014512121	-1.27464247518089	6.05956546338463	-3.1457249878892
B72795.Huanuco.CarpaChavin	0.388301358665153	-2.08357957249069	4.49269372607336	-1.90184001457306	0.8680923576302	1.65447105192475	-1.08123171559416	-0.46939432428218	-2.79541705725571
B72796.Huanuco.CarpaChavin	-0.688721545103998	-2.40556126228277	0.800221373337602	-0.656550667840854	1.66417774776357	3.11814008415513	-1.49496071457367	1.87811698724069	-1.67673032062297
B72797.Huanuco.CarpaChavin	1.07368477330369	-0.893729411603599	1.42621459317486	-2.44818489581338	1.93702858597647	2.5206211160216	-2.77564679838052	2.11581845760456	-0.850858428689725
B72798.Huanuco.CarpaChavin	0.656944416902576	-1.87483129837718	2.92232235964493	-1.96565308800154	1.22686231233754	2.2151314129661	-3.98337426585128	3.37738722913925	-3.36674743115306
B72799.Huanuco.CarpaChavin	0.140817302992327	-1.4864050366668	0.0905600683594726	-0.970875901379499	2.76508906219331	1.91217907559409	-1.85270854693314	3.40689497245459	-4.43451707320278
B72800.Huanuco.CarpaChavin	-0.512229066671851	-1.76977152280575	0.91080894847042	-1.3682021937845	1.88634803850882	3.82772122499187	-2.16883818135141	-0.170108605327741	-3.1379179981986
B72801.Huanuco.CarpaChavin	-1.26044547117423	-2.58129519299581	2.0010086408748	-1.90298147781037	4.06876847904793	2.77767715041418	-1.84782366447337	1.16962026942534	-1.79321621811289
B72802.Huanuco.CarpaChavin	3.37465281605123	-2.84948031104052	1.7762569149857	-6.9736004657169	1.73388223559724	1.08192974331273	-2.40565595918661	1.58708530575407	-2.587136063762
B72803.Huanuco.CarpaChavin	2.15464974145657	-0.952791586380791	0.839321508521725	-1.33811514701772	2.08645223003021	0.903541926474083	-2.89163404581401	2.14884487887477	0.563523407832588
B72804.Huanuco.CarpaChavin	2.57836725119235	-1.77669189230891	2.34737696609614	-3.24383706991616	1.41701946745779	2.62742903812918	-2.65616663279709	2.04332438979841	-1.2604465486137
B72806.Ancash.Macate	-1.49383482317188	1.53202506389481	-0.578846267404977	1.79401729244465	-2.01637211379784	-2.85515906452064	0.647394451961643	1.24113345261311	0.944183849450304
B72807.Ancash.Macate	-1.29751763445882	0.290627982230396	-1.32173162625084	1.12357209018566	-2.1548653647854	-2.51381146853419	0.570098625032135	-1.8665612444005	0.909363493833793
B72809.Ancash.Macate	-0.600951308426196	0.718224581329104	-1.2764544923121	0.43225604755908	-1.53842813336317	-0.954545187727436	1.23018947347923	0.343185879475565	0.556294392232928
B72810.Ancash.Macate	-1.67007206437691	0.960716959206814	-1.26101977548684	-1.23247086533597	-2.02964818567501	-0.969724737657732	1.75915706227028	0.715125085206206	1.50858858469209
B72811.Ancash.Macate	-2.68235470084619	1.16488318306339	1.79033244695554	2.11950711252331	-1.72894277807172	-1.16217513842887	0.673894783228137	0.380240182247175	3.81345401073413
B72812.Ancash.Macate	1.53191965410277	2.3430341234726	0.444786233656807	-0.365775313120632	-1.51547695361113	-1.99805123767066	0.598888180124124	2.10465911489013	1.93369653466509
B72813.Ancash.Macate	-0.203322961791628	0.734998619204852	-1.75517491643809	0.752720515272318	-1.45347346335143	-0.703856149172078	1.48855664536065	2.80444365780875	0.994710925438281
B72814.Ancash.Macate	-2.42859086256939	1.33677817656329	-0.852485806332317	2.59040307355993	-2.26570181974236	-1.12911943981018	0.527866066658359	-0.255491639810743	1.46697003123985
B72815.Ancash.Macate	-1.29581754958567	1.21246988246834	-1.48961445534168	2.13130946390173	-1.64672503288814	-1.30796020713229	1.1154795569148	0.873787278323489	0.345838491840757
B72817.LaLibertad.Suyubamba	-0.12397845649327	0.330274858642169	1.73301275114044	-1.52362630714611	-0.723376080454978	0.497188036191055	0.746354852102656	-1.65609142171806	2.02441821397887
B72820.LaLibertad.Suyubamba	-0.933329976485038	0.248660150960846	-1.20847238745035	0.919417029514824	-0.454807966825383	-0.406663952349305	0.56338470574274	-0.433704319978726	1.64720940674267
B72821.LaLibertad.Suyubamba	-2.43544313540097	0.287103338988536	-1.04746021909349	-0.648016971761591	0.252322642987195	-0.797112546662347	1.03018477632849	0.00391746421284114	1.17072473396769
B72822.LaLibertad.Suyubamba	-0.576523728791431	0.0342374210523874	1.78737330382363	-0.799818402806985	-0.31871763990049	0.37093236375212	-0.520381184741967	-0.561712005130648	0.401882067678763
B72823.LaLibertad.Suyubamba	-0.387692953694491	0.00850970692231956	0.206363765942425	1.29725065885474	1.42329568886941	1.10516583974902	-1.66043282930304	0.757464861703509	-1.60395316122434
B72824.LaLibertad.Suyubamba	-0.609907000407196	0.18106891105249	0.300605645902592	-1.06309204777306	0.60589249362249	1.3600152970282	-3.09081557328771	-0.0825204774606458	-2.0542110761396
B72825.LaLibertad.Suyubamba	1.46256079851959	0.206597671719834	3.46114785575966	-0.53055296265523	0.670524032610976	0.56973900898144	-0.562118997200307	0.465402302087564	-0.49448868608269
B72826.LaLibertad.Suyubamba	0.0619295519651131	-0.0721259216079012	4.3499660030771	-1.74897691072146	0.938801410633503	1.3077696141373	-1.34646127120825	0.41304896352782	-0.282472240347347
B72827.LaLibertad.ElMolino	-0.36632282948978	-1.77122779131386	2.89405530057966	-1.69952236492283	2.16320835410545	1.9368390050843	-2.38367546533927	-0.229989896102133	-0.87714539717342
B72828.LaLibertad.ElMolino	-0.713224549778115	-0.441424999095752	3.03625056031758	-1.78018638216126	2.89153979415031	-0.679509500162465	-0.424055345773086	0.884167981586155	-0.293189750792574
B72829.LaLibertad.ElMolino	0.26365884592623	-0.309496193556125	0.730362057252848	-1.36021254323045	0.651683504472907	1.47894089014208	-0.412649003152937	3.43474838384602	-1.19556962626669
B72830.LaLibertad.ElMolino	1.29498453422796	-0.0295161936383623	0.474260136848819	-0.342416181090524	0.521873344611096	-0.168590789436711	1.2379391496177	0.788807607410785	0.425926160894841
B72831.LaLibertad.ElMolino	0.374445543772642	-0.0856719918143939	0.0809535587011661	0.237844631900529	-0.0663376901974742	-0.0800196340911988	0.292485873811428	0.743807769011507	-1.83673336335243
B72832.LaLibertad.ElMolino	4.1975606809834	-0.682157876036358	0.845773614653122	-2.59777364491527	0.334058106106856	1.25185378570591	1.36068871609602	1.66610340725846	-0.880887986983659
B72833.LaLibertad.ElMolino	0.255339083509301	-0.259084043254196	0.983792739130476	-2.21488204426901	0.430741470424478	2.34812807014363	1.88422366439368	0.423829765391754	-1.04710070072478
B72834.LaLibertad.ElMolino	0.208589681993889	-1.38534934848381	0.12924341423181	-1.02900203614944	0.749379473252888	1.12231284440671	-1.79484538014316	-1.05497730848499	0.162298229617447
B72835.LaLibertad.ElMolino	-1.63665882444813	0.23746759117302	-0.947828122606919	0.855514724118044	-0.788645805708406	0.535434739597469	1.15899064160888	-1.90392278228507	0.0905293084223567
B72836.LaLibertad.ElMolino	0.0276574934434773	-0.353822312167176	-0.275903036119595	1.63172017317153	-0.112053226043827	0.397296713541297	3.05412512023955	-1.48600088831	1.97394341040896
B72837.Cajamarca.Contumaza	-0.365212184988183	0.186529662546465	4.68168363419305	5.05617408838449	1.69049734614285	1.43507238819903	-0.458671769137969	2.6128714279158	0.125029812700782
B72840.Cajamarca.Contumaza	0.706135469855543	-1.13738558038068	0.71315104103086	1.81394073866551	-1.64586013217452	-2.35675643141101	0.947304528156192	-1.17078205587983	-0.865377009237019
B72841.Cajamarca.Contumaza	-1.36301411756544	-0.180077200963831	0.276266716084866	-0.371243853836846	2.59236572900955	0.162002585257606	0.492212323602788	0.53137486463401	-1.14615167018937
B72842.Cajamarca.Celendin	-2.05817256399397	-2.4250875161271	0.924573877325934	0.34859659742861	-1.55779230713573	-1.41006295522964	1.1152786911385	-1.93365764805833	0.113492770907403
B72843.Cajamarca.Celendin	-1.75665693271952	1.08046301094373	-2.05995253386564	0.641007644845549	-2.54117310393323	0.206215432995145	1.11096878426466	-1.72597506719921	0.50535259635807
B72844.Cajamarca.Celendin	-0.654050812180738	1.64986795694884	-0.0959056889445697	0.167047153180672	-1.19307808130355	-0.517535869542405	-0.0870680923278287	-1.93254163339287	1.96992851755733
B72845.Cajamarca.Celendin	-0.437509659450857	0.929086908603081	0.350647254425419	0.0247824681955283	-0.846902413587568	-2.13565693476888	0.92047779930197	-1.60369856563827	1.50973934320665
B72846.Cajamarca.Celendin	0.652093219484939	1.0071566752965	1.48869152832851	0.486884898382175	0.991382861187893	-0.780604605132615	-0.0101352251740211	-0.755032462669544	-1.0424524654418
B72847.Cajamarca.Celendin	-0.991373973759053	1.76654842027963	-0.896590812066086	1.22436219174604	-2.20345688767296	-0.191509150470639	1.52433975505544	-2.15473073432987	0.00381069438971238
B72848.Cajamarca.Celendin	-0.868200394831521	0.27194648524071	-0.879935385735249	1.23630430570987	-0.765389829981524	-0.495556123466263	2.42141835794858	-0.343335799475004	-0.648320662984127
B72849.Cajamarca.Celendin	-0.147532919756803	1.62530727969973	-0.683862064378709	-1.03525557781526	-0.656357168512735	-1.01892425447509	3.02877685357591	0.494492200217733	1.70261832202789
B72850.Cajamarca.Celendin	-1.70698931949687	1.8737127714437	-2.36272076812052	0.308891667519983	-0.694655221305458	-1.0523411090884	1.44879011095477	1.98029949459624	0.870254842982708
B72851.Cajamarca.Celendin	0.351318769727378	2.49936306293009	-1.11478693542112	1.2145149549794	-0.683911461176855	-1.8284784907629	1.58554247248939	1.14079521531755	1.13363931488059
B72852.Amazonas.Duraznopampa	-1.443599651052	-0.160616990595358	-0.706089866645913	0.239129284877153	-0.900239753082035	0.307582400749546	0.195993800813125	3.0469324037366	-1.10516421567491
B72853.Amazonas.Duraznopampa	-0.685058845817783	0.980580091795412	-0.806075719236811	-1.55404799984838	-0.258177684649016	0.551211640926287	-0.458933306586344	-0.271587921310663	0.974904142001624
B72855.Amazonas.Duraznopampa	1.07953205466928	0.676427107501942	-1.80634256722262	0.190779037734929	2.912668055779	1.93629561907876	0.426501571941199	-0.606652378155523	-0.24742019297204
B72856.Amazonas.Duraznopampa	0.896880888803981	1.62039274380228	1.34149481623017	0.356700722938862	-2.21228669057667	-1.72407546890221	2.92708785820123	-0.948535028330399	0.795113191111633
B72857.Amazonas.Duraznopampa	-1.46615631168039	0.395846565306964	0.278230062141943	0.11071050344336	-0.768891446571532	-2.12954132476627	0.108162993860912	-1.69127148980257	0.634582993732506
B72858.Amazonas.Duraznopampa	-1.29296304928863	1.03268188045993	-1.21195395957872	1.12705028744036	-1.5136416900315	-1.72520900002942	1.28690586009832	-0.993323313401074	1.98239858990497
B72859.Amazonas.Duraznopampa	-2.13237710020312	1.46968849148126	-1.02518587912411	-0.997601621086957	-2.9630145990111	-2.50243640253187	3.72460866388672	-0.753514415618419	0.542866314662221
B72861.Amazonas.Duraznopampa	-2.97885742378993	1.99098535243133	0.263238976240104	0.765704374671565	-2.65153663999666	-2.34803421517087	2.39168180698423	-1.13484354306029	0.368634178335013
B72862.Piura.Porculla	-2.79443909187315	2.30856385658574	0.499449368955073	0.503788770871746	-2.37075520501373	-0.182904232223129	1.3539691613642	-0.238455591019129	0.979817151400525
B72863.Piura.Porculla	-2.31011008990014	0.793837771933404	-2.25922885718079	0.735013366632077	-1.90923615011689	-1.64645608800591	0.101171139733482	-1.71763704355206	1.76499210505616
B72864.Piura.Porculla	-2.57428690353364	1.548129057748	-1.20369207292667	1.45847152090245	-2.21278439538888	-2.61614239929423	1.43406812953907	-0.313544766270222	0.977281508113431
B72865.Piura.Porculla	-4.16321971237304	2.21304291193884	-2.74284241668937	0.931066385285824	-2.04248056448672	-0.20271104357339	0.710872266539955	-1.38322011520137	1.78036052761944
B72866.Piura.Porculla	-2.07666398716755	1.986152095624	-2.29822483584762	0.930957939828423	-1.48434455421156	-2.32366206205031	-0.717276121499928	-2.26856874887091	-0.642303632219969
B72867.Piura.Porculla	0.164188487826991	1.74320433089663	-3.16873676806568	1.91405460551844	-2.58144000521807	-2.8705605551577	4.16415218102247	-1.72364531631489	1.11249660809138
B72869.Piura.Porculla	-1.9908716301238	2.3894445832128	-0.602071223174279	3.45859262227839	-3.61583345291208	-2.96801564252953	1.40313824029861	-2.06920921337138	2.3810146459754
B72870.Piura.Porculla	-3.71222170447923	2.61138767349293	-2.38762511234829	0.436551539369932	-0.932328765949989	-2.6950273940143	0.993942143459366	-1.47195091820595	0.937674335365636
B72871.Piura.Porculla	1.59133903756133	1.9385105780101	-1.81524546634987	1.3216828676226	-2.32503785446835	-2.56395499832467	2.70275597976525	-2.17615923258127	1.11812180149103
B72872.Piura.Porculla	-2.25497685673755	2.20134593351027	3.67399247701869	3.66609046994996	0.307933313966783	-1.44771651578359	0.0106011698290959	1.82196759322847	0.858734445092094
B72873.Piura.Canchaque	-0.933405352060192	3.86970943789081	-2.45869019736614	1.76708032498184	-1.31398964625135	-1.36311218284941	-0.250949586954104	-0.819495157443734	0.856456938395309
B72874.Piura.Canchaque	2.95477013659138	1.50436839932707	-0.312065706117536	0.198629349012808	-0.548619665705208	-1.53630871527386	0.628853313034742	-1.27192071547573	2.82593883487486
B72875.Piura.Canchaque	-0.412876332903737	1.16530333572044	0.353033521043506	-0.286511009692592	-1.41324619009918	-1.47182136467294	3.2851914952005	-1.69834617649618	0.19164510953867
B72876.Piura.Canchaque	-0.792607981073124	-1.67966063796446	-1.5952962895713	-0.0411070761365365	-1.21393067704543	-0.0858615127704426	-1.18278284613584	0.674221398782778	0.501180046661485
B72877.Piura.Canchaque	-1.24034192428574	-0.416681428191861	-0.77477981460852	-0.38306628188795	-0.603701750130211	-1.11686232404589	-0.2979211047985	-1.41743988277309	-0.123701447396419
B72878.Piura.Canchaque	-1.59619665617125	0.0881453180972006	-0.278499433745108	-0.852669826709129	-1.66364423208277	-2.0562899080535	1.79588294915898	2.1978414446445	-0.773259082082641
B72879.Cajamarca.Llama	-0.950497172919709	1.62281278084917	-0.842623800940846	1.78686405288154	-0.908078970749725	-2.10915245244652	0.524037875301474	-0.0347301703243138	0.916346226681448
B72881.Cajamarca.Llama	1.30126278469271	1.33616562628153	-1.83367790760324	0.886550697835961	-1.62476481453177	-2.53279349373644	1.08916996632487	-0.333724303644581	1.94504342377647
B72882.Cajamarca.Llama	-1.39482231321669	-2.40026845726618	1.00757198695294	0.322076559359114	1.80282242271708	-1.08016066369744	-0.349253162778124	-0.64415212306024	2.34842725656119
B72883.Cajamarca.Llama	0.192086592263419	0.186511590424438	-1.21074179176351	2.43010386644894	-1.0154738249859	-0.670916679770324	0.503395106088404	-2.2819713737535	1.02220770394645
B72884.Cajamarca.Llama	-0.54602350413988	0.189854872472934	-0.850289011241059	0.393448904589627	-0.00280499245730105	-0.732452639111739	-0.0193929669923475	-0.585430296369738	1.43896582969775
B72885.Cajamarca.Llama	-2.20727262949901	-0.113668113696319	-0.428864060939641	1.26999392957768	2.78361025489613	-1.59723425454844	-0.0794361631465182	-1.49870647720624	1.38148376936744
B72886.Cajamarca.Llama	-0.668390229093743	-0.448240581730097	2.4118438672613	0.58518052888121	-1.62259150261926	0.954961170642391	1.04523773977021	-0.940433195326558	-0.177516255616642
B72887.Cajamarca.Llama	1.88096742767021	1.07888121164985	-2.06847747097447	1.04961911030403	-1.78756242397029	-1.07799393002017	1.19461584599626	2.26198022114158	1.17457219104891
B72888.Ancash.Macate	-1.32018057471053	0.717804704055458	-0.665791552057221	-4.7121995934206	-1.84551950167158	-0.793523447400385	0.907546915813889	-1.61526454608164	1.02331387594812
LSU113559.Huanuco.CarpaChavin	0.991126404543886	-0.191256284557253	-0.910387992141924	0.114321109259877	-0.0807953097779411	-0.503316615671459	-0.471538151697061	-1.08677565475662	0.126474315479463
LSU169821.Cajamarca.Espino	-0.761687091194511	2.14227390642468	-0.19948358337451	2.81941066994666	-0.722930530228421	-0.496825099313314	1.55778004536468	1.72579034098157	2.03882858923806
LSU34651.Lima.Zarate	-0.8410591537772	1.34785106904296	-1.98283365962746	-0.252149856438851	-0.276236435517239	-0.180145234840067	0.682767865957798	-2.01008078471875	1.36158338930893
LSU34652.Lima.Zarate	2.94425818351955	0.47443771776372	-1.38951652867102	0.403233209745836	-1.74013008609099	-1.18491280958079	1.03975602838884	-1.05627339808297	0.00740723179818265
LSU73997.Huanuco.Acomayo	1.27442313941237	0.447969045145496	-1.69605612303574	1.70095253473635	-1.76939184578013	0.722516634475851	-0.209659652911978	0.991276973300781	-1.00497083275225
LSU73998.Huanuco.Acomayo	0.796746232714642	0.958459297287013	1.20475727850904	0.500404059864477	0.211397058089148	0.916096758099987	1.2811992949024	-1.19026624256074	0.340442332741506
LSU74000.Huanuco.Acomayo	-0.646567902774797	0.846245154709629	-1.63273131877211	-0.308609154546446	-0.641496303252951	-1.75721088139428	-0.235877616414681	0.98408579678132	0.403567128582819
LSU74002.Huanuco.Acomayo	1.50109269454111	-0.177935531506467	-0.576226776146542	2.755783172294	1.10635391004107	0.680111265432824	-0.800064657387589	1.18538043870185	0.912228608485287
LSU74003.Huanuco.Acomayo	-0.869969416152288	1.81878615875434	-2.28356345956399	-1.36346213033696	-1.55864132250392	-0.580201192761593	0.776095801718744	-0.00413072453958576	0.403962599288142
LSU74004.Huanuco.Acomayo	0.732697097349253	-4.10384281140946	1.73997849848339	4.04763869086258	-1.47798102949366	-0.732354431382561	0.82530674859976	0.629336779032136	-0.684311269500618
LSU78306.Pasco.LaQuinua	-0.0842310096823026	0.979374305440924	-0.202407459599586	0.7587828612681	-0.609209374882724	-2.00398190970959	1.49745452423458	0.141558186390985	0.769957800232652
LSU78308.Piura.Canchaque	-1.33310792638664	1.87185633393476	-1.65880611536296	0.119988411568584	-0.455030374935782	-0.0828305719328558	0.300010981144305	-0.881540463432403	1.79609604701436
LSU78309.Piura.Canchaque	0.188521474863881	3.29525766155161	-3.07508822007794	0.44257041859663	-1.16064245240887	-2.41350476047628	0.669244220190618	-0.688105365633233	0.774106558018902
LSU78310.Piura.Canchaque	-0.945831787801677	1.60293016615936	-2.42917171416399	0.889107967191922	-1.29533840274012	-2.06683099864674	0.341277837601471	0.618966284376842	1.16059976475932
LSU78311.Piura.Canchaque	-0.856356676575694	0.944318441018007	-1.75201025950432	0.603136358841702	-1.4285972045828	-1.24841860457554	0.745985658279101	-2.01848390325689	2.46740311126061
LSU78312.Piura.Canchaque	-1.10979471932686	2.79730142484657	-3.4801337015014	2.2100084783699	-1.76463978094442	-2.4278195948003	1.70119036314315	-0.0379038588070836	3.46819314499861
LSU78313.Piura.Canchaque	-0.273397157738582	-3.40481890976681	-2.32145967706454	0.525642925518056	0.537389400505049	-0.170940093248071	2.15665477379709	-1.65336224054543	1.48909326976236
LSU80512.Ancash.Tutapac	0.899418744627118	-0.851291196679647	-0.200119679064814	-0.756886339979068	0.923333462425624	0.450946216683554	0.498992078085352	0.844867367544437	-1.25534413486669
LSU80513.Cajamarca.Celendin	0.0180071023598968	0.748328727990989	-1.91519460248807	-0.658307422445294	1.02151109685393	-1.11945589516528	1.0504416950241	0.0212643889110217	1.26391326245678
LSU81915.Ancash.Tutapac	2.44699226731808	-0.51660286238717	-0.329155125299021	-0.813902906082892	1.23551559161083	-0.57206825545928	0.759878597221173	-1.19792697261344	0.26554919627486
LSU81916.Ancash.Tutapac	-2.09994491080204	-0.943217200357301	0.638737729930716	2.40509457395918	0.439133823828248	-0.598742981709192	0.310996073709822	-1.69656884397439	2.19346537631822
LSU81917.Ancash.Tutapac	1.73745889023203	-0.753852561203764	-0.0749610791452467	0.240684224424831	-0.0495050366251437	-0.48876932221056	0.834220091761565	-0.217401272628501	0.365830509101847
LSU84687.Cajamarca.Cutervo	-0.738246553909045	0.409537821324216	0.315783484648227	0.728507240126579	1.76061274964659	-0.439983609125332	1.51202171224253	-1.43223738408272	0.0977310110470724
LSU84688.Cajamarca.Cutervo	1.27149520069103	-1.83648173085638	-0.0153240734237461	-0.958235123196713	0.213630792705693	-0.135861381985034	-1.00590510535545	-0.190540316486978	0.430424177793523
LSU86070.Ancash.Pariacoto	0.42306247773051	0.514001385116772	-0.821218399992645	-1.27312835734365	-0.942117010658549	-1.25636323645494	1.06962397620289	-1.0070631638389	4.30346415050351
LSU86071.Ancash.Pariacoto	-0.156019701507038	0.915648705921258	-0.332073335598132	-3.89179344848804	-1.13633305409124	1.05058731153885	0.589760832852514	-1.6540350103011	0.801287122345595
LSU86072.Ancash.Pariacoto	0.906327197003416	0.362440216004176	2.29394582032021	0.369207511000664	-1.0423301538397	-1.14160508276795	1.94738682297521	-1.59218838783123	1.46576490451063
LSU86073.Ancash.Pariacoto	0.592808151841381	0.636831086159403	0.057850464949856	-0.758761183231881	2.03535931404443	-0.233544820454299	1.71883744748571	-0.628776895022969	-0.299551129040577
LSU92179.LaLibertad.Tayabamba	-0.35288014409005	-0.899432371059979	-0.422827371129306	3.52327180588639	-0.552006425335368	-0.0319090376233008	0.775313181713455	-1.038093486662	-0.599969924313863
LSU92181.LaLibertad.Tayabamba	-0.851984224098028	0.583526495914226	-1.84672537861586	0.833905701899043	-0.865325190656321	0.586882691744071	1.12091197759152	-2.19323376623939	3.13624209877668
LSU97655.Piura.Canchaque	-1.02563393033814	0.0274859227541484	-2.76112186835928	-1.36537122210211	-0.765146432279534	-1.88659213013086	0.755368405260495	-1.09401503016321	1.07280877842427
LSU97656.Piura.Canchaque	-2.60882125222247	-0.93972070797102	-1.9947604622618	0.622945634842031	-1.68845613035701	-1.45912238055237	2.98275256491775	-1.26022376005106	2.7663441572075
