#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.bfd" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.bfd" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.bfd" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.bfd" spec="snap.Data">
#                    <taxonset id="ant" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="CarpaChavin_B72793.Huanuco.CarpaChavin" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="CarpaChavin_B72795.Huanuco.CarpaChavin" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Carpish_B72761.Huanuco.Acomayo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Carpish_B72772.Huanuco.Mitotambo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Amotape_B67243.Tumbes.Amotape" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Amotape_B67257.Tumbes.Amotape" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chavinillo_B72789.Huanuco.Chavinillo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chavinillo_B72792.Huanuco.Chavinillo" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Quichas_B72777.Lima.Quichas" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Quichas_B72778.Lima.Quichas" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Canchaque_B72873.Piura.Canchaque" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Canchaque_B72878.Piura.Canchaque" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Huamatanga_B72889.Lima.Huamatanga" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Huamatanga_B72892.Lima.Huamatanga" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Llama_B72883.Cajamarca.Llama" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Llama_B72884.Cajamarca.Llama" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Pacar_B72907.Ancash.Pacar" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Pacar_B72909.Ancash.Pacar" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Porculla_B72863.Piura.Porculla" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Porculla_B72866.Piura.Porculla" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="LaQuinua_B72753.Pasco.LaQuinua" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="LaQuinua_B72756.Pasco.LaQuinua" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chinchan_B72900.Ancash.Chinchan" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="Chinchan_NK_173896" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cur" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="curtata_cra.cur.B6032" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="curtata_cra.cur.B8175" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.bfd" id="treeLikelihood.bfd" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.bfd">
#            <siteModel id="MutationSiteModel.bfd" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	TreeHeightLogger
0	-2314.986088714151	-2165.116712309224	-149.86937640492656	0.1015431080398827	0.16015692838037157	0.13493528857400233	0.0018906410912710137
1000	-2314.7215333980266	-2164.6094712030977	-150.11206219492874	0.11468059710293939	0.08003978302028676	0.15111490573791667	0.0013068126453542775
2000	-2316.5630926167682	-2167.0598666556716	-149.50322596109666	0.11261439958475208	0.17566059022772257	0.134952957190752	3.831121144445772E-4
3000	-2316.8504386784743	-2168.013159751331	-148.8372789271432	0.10315413169237996	0.08343819548475966	0.0958965447232063	2.1478035848286123E-4
4000	-2316.5547102350224	-2164.554294061463	-152.0004161735594	0.11612328430254303	0.0971670859722995	0.15217194720923904	0.004837847602282513
5000	-2319.5013901496054	-2166.7508359994035	-152.75055415020185	0.17220432120503443	0.1662676666745772	0.1828995104384398	4.170313931684042E-4
6000	-2318.9822975974475	-2166.0352674073524	-152.94703019009503	0.0874803658892712	0.0544544578526806	0.08161124851827456	0.00195967692098776
7000	-2317.831839731083	-2163.939786079279	-153.8920536518039	0.07900328988191134	0.05925761998556776	0.11348659431345758	0.0016343530634482838
8000	-2318.937141445254	-2163.65941650925	-155.27772493600395	0.0817591546953461	0.06521338338378906	0.1534441905604466	0.0011868497275576992
9000	-2314.1365002508537	-2164.132395601672	-150.0041046491816	0.09298211730890342	0.09666800658563869	0.13757934191511334	0.0026806400319500214
10000	-2314.8959291242268	-2164.469933289959	-150.42599583426755	0.12015465124705145	0.07127192227246433	0.12945552351253609	0.002231019150117343
11000	-2316.5311165223166	-2163.1995204110003	-153.33159611131623	0.0921958618929741	0.06204228247660619	0.148345449794206	0.0028573259821162355
12000	-2313.997793025697	-2164.55875118166	-149.43904184403655	0.09389451014803003	0.12795101935582032	0.14113150730019863	0.0017760985553230677
13000	-2316.3921419710787	-2165.379158607806	-151.01298336327267	0.06674642998766286	0.09796124968583811	0.08869463041692634	0.0017428079074142447
14000	-2316.4738955326643	-2165.912135132996	-150.56176039966857	0.1190679957224021	0.14161078019008555	0.11988221052241253	0.003765997746744626
15000	-2315.6187460053347	-2163.1681344800563	-152.4506115252784	0.07239623209531351	0.06739467550710862	0.15065929147100512	0.0020147946252155853
16000	-2319.3283657179904	-2165.2806593106657	-154.04770640732477	0.04745547819198127	0.14579922464347667	0.08731805279963158	7.328769510675429E-4
17000	-2315.0076909853883	-2164.1471462865757	-150.86054469881248	0.09813229576299937	0.13371429404455332	0.17002335014964218	0.002836387171448928
18000	-2318.945764314178	-2165.145044692025	-153.80071962215325	0.060574293645851034	0.10513015173154312	0.10758927244329738	0.002566347434333346
19000	-2320.0176551997797	-2167.262085679265	-152.75556952051463	0.11159745362294371	0.05525852925874598	0.0844163666840366	0.0011600350191091837
20000	-2314.8650961573408	-2165.221418584595	-149.64367757274562	0.10059120344191246	0.07986076056203287	0.12449847684340168	0.0011360233321912713
21000	-2314.6791409159064	-2165.385425790901	-149.29371512500538	0.09784312856652053	0.09029684780887208	0.12598589300772825	0.0010355177188480034
22000	-2316.2683089895067	-2164.2963568174555	-151.97195217205137	0.06261600047305121	0.09565969850313161	0.1100544558764954	0.0014602559185621486
23000	-2315.2403395212373	-2166.3886731554107	-148.85166636582662	0.1292484187216318	0.09273805373589349	0.12432404781463682	9.50028726526924E-4
24000	-2315.398318621356	-2164.3090991076883	-151.08921951366736	0.07035836150263733	0.07406559569111093	0.1371987920653474	8.652255850759408E-4
25000	-2318.162194587141	-2163.8893542656288	-154.27284032151215	0.05011101069739282	0.06418012371348712	0.09908975000799285	0.001047771264086529
26000	-2322.0327981224696	-2164.79146206142	-157.24133606104945	0.2085351669854733	0.05638538877590497	0.1571259254548491	0.007680332199512439
27000	-2318.0840572783814	-2165.6260174880526	-152.45803979032854	0.12047045627809212	0.059990430543493636	0.10730171876070896	0.004474646174937386
28000	-2319.53270169129	-2164.0535417648853	-155.4791599264048	0.17589915242882764	0.05326404663792908	0.20188749900905287	0.0012286762135916927
29000	-2313.851187685911	-2164.426795107691	-149.42439257822033	0.09553861110107864	0.12386575742013661	0.1475307743300208	0.001756453656311823
30000	-2319.373056933538	-2163.9197599198396	-155.45329701369852	0.12539294636720846	0.03964302983420192	0.1896183310119938	8.391916123476432E-4
31000	-2318.2046529443633	-2165.2946146991844	-152.9100382451786	0.05548806586198435	0.07481509592797013	0.11584295359854126	4.653966238846409E-4
32000	-2315.408671016232	-2166.933259687943	-148.47541132828889	0.10424546909706932	0.09524471862697312	0.11048810681618969	5.618641697486965E-4
33000	-2319.679800413491	-2165.538368309905	-154.14143210358623	0.04852600399203281	0.06994612299030344	0.08210089319714503	5.494503756527284E-4
34000	-2316.77579271567	-2166.1801331821625	-150.5956595335072	0.14811452414235415	0.14872815072245352	0.12736015415935947	0.004281349647402118
35000	-2315.3372095435966	-2163.500626334696	-151.8365832089007	0.08350906370276483	0.095996441811985	0.18989032682790785	0.002050838905799846
36000	-2318.3670518125323	-2165.641768919852	-152.7252828926804	0.0566964627259729	0.07831506982134474	0.09765294017152606	5.249027915158544E-4
37000	-2314.8137777993543	-2165.6686644990887	-149.14511330026548	0.0844617674402779	0.12847331427135283	0.12385660464417836	8.333202705457469E-4
38000	-2318.832318603873	-2163.4928352572715	-155.33948334660153	0.046525198787963205	0.05447794878157706	0.10838505455322765	8.750694212866928E-4
39000	-2320.1398209288714	-2163.179266172385	-156.96055475648637	0.03865614664410936	0.06595649905891814	0.14237812906498507	9.825562830881715E-4
